BodyLength,CleanBodyLength,TitleLength,BodyWords,CleanBodyWords,TitleWords,ContainsCode,LinkCount,LinkLiveCount,ParagraphsCount,TagsCount,Y
267,139,25,26,26,5,True,0,0,4,2,HQ
1130,834,61,145,145,4,True,0,0,4,3,HQ
392,331,72,65,65,12,True,0,0,2,4,HQ
2300,268,57,321,321,9,True,0,0,1,2,HQ
523,488,67,93,93,7,False,0,0,5,5,LQ_CLOSE
654,605,75,70,70,12,True,2,0,4,4,HQ
258,87,26,18,18,4,True,0,0,2,4,HQ
1580,978,80,187,187,11,True,1,0,7,4,HQ
295,264,30,46,46,5,False,0,0,2,3,HQ
2842,944,58,390,390,10,True,2,0,5,3,HQ
687,284,52,79,79,9,True,0,0,4,2,HQ
310,303,37,64,64,6,False,0,0,1,3,HQ
416,317,63,49,49,15,True,0,0,3,2,LQ_CLOSE
412,412,36,78,78,8,False,0,0,0,2,LQ_EDIT
847,604,48,128,128,9,True,0,0,5,3,LQ_CLOSE
590,489,56,89,89,8,True,0,0,4,1,LQ_CLOSE
754,180,23,334,334,3,True,0,0,3,2,HQ
1984,855,41,387,387,6,True,0,0,6,3,HQ
4245,388,40,880,880,7,True,0,0,3,1,LQ_CLOSE
1959,1959,39,676,676,7,False,0,0,0,1,LQ_EDIT
1110,565,56,206,206,10,True,0,0,5,3,HQ
268,261,72,43,43,11,False,0,0,1,4,HQ
497,287,31,34,34,5,True,1,0,4,2,HQ
238,180,39,34,34,9,False,0,0,1,2,HQ
296,260,85,46,46,16,False,0,0,0,5,LQ_CLOSE
1251,993,38,174,174,7,True,2,0,8,4,HQ
337,215,68,45,45,9,True,0,0,3,2,HQ
999,960,48,111,111,7,False,1,0,5,2,HQ
417,332,49,50,50,5,True,0,0,1,2,HQ
460,250,69,56,56,11,True,0,0,1,3,HQ
301,287,52,35,35,8,False,0,0,2,2,HQ
512,512,21,139,139,4,False,0,0,0,4,LQ_EDIT
1517,1517,48,576,576,8,False,0,0,0,2,LQ_EDIT
380,373,54,75,75,7,False,0,0,1,5,LQ_CLOSE
597,426,37,88,88,5,True,0,0,2,4,HQ
6800,6800,36,1416,1416,6,False,0,0,0,3,LQ_EDIT
6451,5737,47,1510,1510,8,False,8,0,0,4,LQ_EDIT
1095,552,53,155,155,7,True,0,0,5,3,HQ
4848,4848,51,1449,1449,5,False,0,0,0,2,LQ_EDIT
647,619,40,103,103,6,False,0,0,4,2,HQ
888,761,49,68,68,9,False,3,0,4,5,HQ
1921,664,45,283,283,6,True,1,0,6,3,HQ
1653,235,52,165,165,7,True,0,0,1,4,LQ_CLOSE
4288,527,67,683,683,12,True,0,0,6,2,HQ
828,694,38,108,108,5,True,0,0,3,4,LQ_CLOSE
309,302,51,46,46,9,False,0,0,1,3,HQ
840,220,23,249,249,4,True,0,0,2,4,LQ_CLOSE
2161,2161,54,247,247,9,False,0,0,0,4,LQ_EDIT
569,416,41,82,82,6,True,1,0,3,3,HQ
1533,443,27,425,425,4,True,1,0,1,3,LQ_CLOSE
851,521,52,90,90,7,True,1,0,4,3,LQ_CLOSE
259,202,75,33,33,16,False,0,0,3,2,LQ_CLOSE
2249,528,54,420,420,8,True,1,0,5,4,HQ
181,174,55,32,32,11,False,0,0,1,4,LQ_CLOSE
726,262,27,123,123,3,True,1,0,2,2,HQ
281,281,50,56,56,7,False,0,0,0,2,LQ_EDIT
365,358,76,69,69,13,False,0,0,1,1,HQ
191,184,54,31,31,8,False,0,0,1,2,HQ
551,518,41,100,100,6,True,0,0,1,5,HQ
302,267,54,52,52,7,False,0,0,5,3,HQ
591,591,36,164,164,5,False,0,0,0,1,LQ_EDIT
387,387,39,67,67,6,False,0,0,0,4,LQ_EDIT
789,760,31,101,101,5,False,2,0,3,2,HQ
454,75,30,58,58,5,True,0,0,1,3,HQ
197,197,61,42,42,10,False,0,0,0,3,LQ_EDIT
1013,561,81,124,124,13,True,0,0,5,5,HQ
475,429,66,53,53,12,False,0,0,3,2,HQ
803,495,86,149,149,14,True,0,0,3,2,LQ_CLOSE
887,853,37,160,160,5,False,0,0,0,4,LQ_EDIT
924,586,30,136,136,4,True,1,0,3,1,LQ_CLOSE
1161,1085,44,193,193,9,False,0,0,6,3,LQ_CLOSE
2052,946,36,200,200,5,True,2,0,6,3,HQ
703,528,28,70,70,6,True,2,0,3,2,LQ_CLOSE
265,265,18,39,39,3,False,0,0,0,2,LQ_EDIT
3219,1150,62,451,451,10,True,3,0,7,5,HQ
268,268,65,42,42,10,False,0,0,0,4,LQ_EDIT
510,510,40,56,56,7,False,0,0,0,2,LQ_EDIT
264,257,36,41,41,6,False,0,0,1,2,HQ
5770,297,108,1021,1021,16,True,0,0,4,3,HQ
195,184,35,20,20,6,False,1,0,1,2,LQ_CLOSE
814,423,95,115,115,15,True,0,0,4,3,HQ
612,583,80,54,54,14,False,2,0,3,5,HQ
502,470,64,62,62,9,False,1,0,4,3,HQ
867,867,67,267,267,11,False,0,0,0,1,LQ_EDIT
707,307,25,81,81,5,True,0,0,4,3,HQ
487,330,74,80,80,12,True,0,0,2,3,HQ
2479,1829,53,369,369,9,True,0,0,9,5,HQ
738,717,34,113,113,4,False,0,0,3,5,HQ
279,242,78,24,24,11,True,1,0,1,1,HQ
3678,3678,50,880,880,8,False,0,0,0,3,LQ_EDIT
397,397,20,53,53,5,False,0,0,0,3,LQ_EDIT
465,465,41,118,118,6,False,0,0,0,1,LQ_EDIT
887,887,64,264,264,11,False,0,0,0,3,LQ_EDIT
209,209,57,38,38,9,False,0,0,0,4,LQ_EDIT
1894,683,64,259,259,10,True,0,0,8,5,HQ
199,199,80,23,23,15,False,0,0,0,3,LQ_EDIT
5657,5556,62,948,948,14,True,1,1,4,3,HQ
3184,1042,42,619,619,5,True,0,0,5,3,HQ
306,251,49,32,32,10,True,0,0,1,5,HQ
1684,749,67,301,301,13,True,0,0,8,3,HQ
1912,1912,43,483,483,7,False,0,0,0,1,LQ_EDIT
599,581,57,89,89,12,False,1,0,2,1,HQ
550,469,90,54,54,9,True,0,0,2,2,HQ
786,709,66,84,84,16,False,2,0,5,3,LQ_CLOSE
574,502,71,87,87,12,True,0,0,1,5,LQ_CLOSE
4598,2502,46,713,713,7,True,2,0,11,5,HQ
362,348,53,58,58,8,False,0,0,2,2,LQ_CLOSE
3788,630,36,706,706,6,True,0,0,11,5,LQ_CLOSE
1831,226,31,356,356,4,True,0,0,2,4,LQ_CLOSE
949,656,70,132,132,11,True,0,0,7,4,HQ
116,109,57,23,23,10,False,0,0,1,3,LQ_CLOSE
2164,1825,45,327,327,8,True,2,0,9,3,HQ
2183,383,49,383,383,9,True,1,0,7,5,HQ
569,356,115,55,55,21,True,1,0,2,3,LQ_CLOSE
430,272,52,74,74,8,True,0,0,2,4,HQ
1733,1049,39,288,288,6,True,0,0,11,4,HQ
295,295,29,54,54,5,False,0,0,0,1,LQ_EDIT
3199,716,76,543,543,2,True,1,0,5,2,HQ
597,151,72,148,148,15,True,0,0,1,1,LQ_CLOSE
201,112,30,30,30,6,True,0,0,2,1,LQ_CLOSE
396,375,50,68,68,8,False,0,0,3,2,LQ_CLOSE
237,230,64,43,43,11,False,0,0,1,1,LQ_CLOSE
438,430,50,87,87,8,False,0,0,0,1,LQ_EDIT
1179,295,69,218,218,13,True,0,0,4,4,HQ
1125,1109,36,154,154,6,False,0,0,0,3,LQ_EDIT
2945,2945,37,733,733,7,False,0,0,0,2,LQ_EDIT
3390,3390,73,715,715,9,False,0,0,0,2,LQ_EDIT
1641,1641,44,513,513,9,False,0,0,0,1,LQ_EDIT
515,494,56,71,71,11,False,0,0,3,5,HQ
3998,2754,44,509,509,7,True,3,0,11,1,HQ
546,544,53,106,106,7,False,0,0,0,2,LQ_EDIT
503,503,37,110,110,7,False,0,0,0,4,LQ_EDIT
1963,1963,30,586,586,5,False,0,0,0,2,LQ_EDIT
233,129,53,24,24,9,True,0,0,2,1,HQ
170,163,78,28,28,10,False,0,0,1,3,HQ
264,139,28,57,57,5,True,0,0,1,1,LQ_CLOSE
148,141,65,24,24,12,False,0,0,1,4,LQ_CLOSE
828,576,63,83,83,10,True,1,0,5,4,HQ
633,619,49,104,104,8,False,0,0,2,5,LQ_CLOSE
263,145,47,23,23,9,True,1,1,2,2,LQ_CLOSE
2149,450,42,228,228,7,True,1,0,6,1,HQ
717,393,53,115,115,10,True,0,0,2,2,HQ
3630,3630,120,1294,1294,22,False,0,0,0,3,LQ_EDIT
1298,1298,69,272,272,11,False,0,0,0,2,LQ_EDIT
1920,1662,41,378,378,7,False,3,0,3,1,LQ_EDIT
2606,1537,76,472,472,10,True,0,0,11,3,HQ
866,819,37,157,157,8,True,0,0,3,4,HQ
907,506,51,122,122,8,True,0,0,5,5,HQ
320,320,37,52,52,9,False,0,0,0,3,LQ_EDIT
1673,809,36,342,342,6,True,0,0,11,3,LQ_CLOSE
786,525,50,111,111,8,True,0,0,5,4,HQ
1169,569,44,129,129,5,True,0,0,6,2,HQ
2586,2586,52,560,560,9,False,0,0,0,3,LQ_EDIT
478,179,17,36,36,3,True,0,0,2,2,LQ_CLOSE
2260,1259,132,310,310,22,True,1,0,8,4,HQ
681,396,55,71,71,7,True,1,0,4,5,LQ_CLOSE
1086,162,40,157,157,6,True,0,0,3,4,LQ_CLOSE
720,545,82,106,106,14,True,0,0,2,5,LQ_CLOSE
6714,6714,57,1449,1449,9,False,0,0,0,3,LQ_EDIT
272,272,36,52,52,7,False,0,0,0,3,LQ_EDIT
723,599,60,82,82,11,True,0,0,5,1,HQ
1016,934,61,216,216,8,False,0,0,0,4,LQ_EDIT
2918,615,62,423,423,11,True,0,0,8,5,HQ
298,271,30,45,45,6,True,0,0,2,4,HQ
203,196,55,34,34,10,False,0,0,1,3,HQ
782,251,40,110,110,5,True,0,0,2,1,HQ
259,259,35,61,61,6,False,0,0,0,1,LQ_EDIT
668,188,30,186,186,5,True,0,0,1,3,HQ
546,469,39,87,87,6,False,0,0,0,2,LQ_EDIT
316,240,25,45,45,3,True,0,0,2,1,LQ_CLOSE
2241,2241,43,595,595,7,False,0,0,0,4,LQ_EDIT
725,654,46,88,88,9,False,1,0,6,5,HQ
544,148,26,90,90,4,True,0,0,1,2,LQ_CLOSE
571,541,78,127,127,13,False,0,0,0,3,LQ_EDIT
134,134,58,25,25,11,False,0,0,0,3,LQ_EDIT
474,474,93,46,46,16,False,0,0,0,1,LQ_EDIT
283,283,43,43,43,9,False,0,0,0,2,LQ_EDIT
399,197,40,43,43,7,True,0,0,2,2,LQ_CLOSE
619,599,69,334,334,12,False,0,0,0,2,LQ_EDIT
158,144,55,26,26,10,False,0,0,2,1,HQ
1245,682,56,150,150,7,True,1,0,6,1,HQ
122,122,32,22,22,5,False,0,0,0,3,LQ_EDIT
483,245,17,91,91,3,True,0,0,1,2,LQ_CLOSE
120,113,53,23,23,10,False,0,0,1,5,LQ_CLOSE
577,241,59,78,78,9,True,1,0,2,3,HQ
883,466,67,114,114,12,True,0,0,7,4,LQ_CLOSE
1823,1759,51,80,80,7,True,0,0,2,1,LQ_CLOSE
1249,1242,49,337,337,11,False,0,0,0,1,LQ_EDIT
218,204,45,38,38,9,False,0,0,2,1,HQ
667,667,31,347,347,7,False,0,0,0,2,LQ_EDIT
777,361,53,100,100,12,True,0,0,4,3,HQ
436,429,59,80,80,11,False,0,0,1,3,LQ_CLOSE
393,393,45,77,77,7,False,0,0,0,2,LQ_EDIT
237,230,39,40,40,7,False,0,0,1,3,LQ_CLOSE
20904,549,63,6278,6278,6,True,0,0,6,3,LQ_CLOSE
786,616,25,88,88,4,True,1,0,3,4,LQ_CLOSE
1949,1379,75,301,301,12,True,0,0,9,2,HQ
240,240,82,46,46,13,False,0,0,0,2,LQ_EDIT
170,163,95,28,28,17,False,0,0,1,3,LQ_CLOSE
3733,927,104,555,555,11,True,2,0,6,5,HQ
1953,1953,46,447,447,6,False,0,0,0,3,LQ_EDIT
582,582,46,116,116,7,False,0,0,0,3,LQ_EDIT
358,288,46,53,53,9,True,0,0,3,1,LQ_CLOSE
719,381,40,103,103,6,True,0,0,4,1,HQ
332,318,32,58,58,4,False,0,0,2,4,HQ
545,513,60,76,76,9,False,1,0,4,3,LQ_CLOSE
1402,417,25,160,160,5,True,0,0,1,1,LQ_CLOSE
745,745,37,170,170,8,False,0,0,0,2,LQ_EDIT
2054,273,28,254,254,5,True,0,0,1,3,LQ_CLOSE
584,330,58,67,67,11,True,0,0,4,2,HQ
318,311,32,64,64,6,False,0,0,1,1,HQ
5838,1262,66,918,918,9,True,1,0,8,5,HQ
1309,291,37,189,189,4,True,0,0,3,5,HQ
250,236,37,39,39,4,False,0,0,2,2,HQ
1173,650,39,157,157,6,True,2,0,4,4,HQ
434,205,44,37,37,11,True,0,0,2,2,HQ
468,468,40,76,76,7,False,0,0,0,1,LQ_EDIT
2296,728,29,389,389,2,True,0,0,6,2,HQ
621,305,62,102,102,7,True,0,0,3,4,HQ
563,512,64,65,65,10,True,1,0,3,4,LQ_CLOSE
886,528,63,116,116,9,True,1,0,4,2,HQ
5320,294,126,2222,2222,27,True,0,0,1,1,LQ_CLOSE
403,396,106,76,76,23,False,0,0,1,5,LQ_CLOSE
589,275,44,113,113,9,True,0,0,2,2,LQ_CLOSE
174,167,68,35,35,13,False,0,0,1,2,LQ_CLOSE
323,302,46,50,50,8,False,0,0,3,2,HQ
255,237,26,27,27,4,False,1,0,2,3,LQ_CLOSE
3712,3710,63,813,813,14,False,0,0,0,2,LQ_EDIT
512,223,32,141,141,6,True,0,0,1,3,LQ_CLOSE
2354,742,64,339,339,8,True,0,0,8,5,HQ
787,170,41,154,154,5,True,0,0,2,2,HQ
506,485,27,88,88,5,False,0,0,3,4,HQ
131,131,85,14,14,10,False,0,0,0,4,LQ_EDIT
3451,805,35,435,435,4,True,1,0,7,5,HQ
2586,771,51,265,265,6,True,0,0,14,2,HQ
553,404,49,89,89,9,True,0,0,2,4,LQ_CLOSE
1161,259,45,102,102,8,True,0,0,5,2,HQ
446,446,69,76,76,11,False,0,0,0,4,LQ_EDIT
2098,1388,19,268,268,3,True,0,0,10,5,HQ
347,123,50,33,33,6,True,0,0,4,1,LQ_CLOSE
2200,354,59,366,366,12,True,0,0,5,1,HQ
1571,666,62,215,215,8,True,1,0,7,2,HQ
139,132,56,24,24,9,False,0,0,1,2,LQ_CLOSE
1051,932,52,151,151,11,True,0,0,4,3,HQ
229,222,45,40,40,7,False,0,0,1,2,HQ
1145,597,73,158,158,10,True,0,0,3,2,HQ
1300,387,20,222,222,4,True,1,0,6,2,HQ
180,180,56,34,34,12,False,0,0,0,2,LQ_EDIT
627,365,69,83,83,11,True,0,0,3,3,HQ
2886,2826,41,661,661,5,False,0,0,0,3,LQ_EDIT
557,476,47,58,58,9,False,0,0,3,2,LQ_CLOSE
1108,171,66,106,106,13,True,0,0,3,4,HQ
950,736,92,123,123,13,True,0,0,5,4,HQ
1338,1186,79,163,163,13,True,0,0,6,3,HQ
621,621,26,50,50,4,False,0,0,0,3,LQ_EDIT
1144,842,78,95,95,14,True,3,0,6,5,HQ
420,373,97,71,71,18,True,0,0,3,2,LQ_CLOSE
228,214,39,42,42,8,False,0,0,2,3,HQ
458,458,71,60,60,12,False,0,0,0,1,LQ_EDIT
1448,813,65,164,164,10,True,0,0,8,3,HQ
1127,531,43,172,172,8,True,0,0,4,2,HQ
105,98,65,22,22,14,False,0,0,1,2,LQ_CLOSE
384,311,46,52,52,10,True,0,0,3,2,HQ
2119,2119,36,688,688,7,False,0,0,0,3,LQ_EDIT
147,140,44,25,25,8,False,0,0,1,1,HQ
546,272,49,57,57,9,True,0,0,5,4,HQ
917,653,69,153,153,13,True,0,0,4,4,LQ_CLOSE
122,115,62,22,22,12,False,0,0,1,1,LQ_CLOSE
884,884,101,53,53,20,False,0,0,0,4,LQ_EDIT
671,220,37,99,99,8,True,0,0,5,1,HQ
1191,1191,64,269,269,15,False,0,0,0,1,LQ_EDIT
1191,1191,38,208,208,6,False,0,0,0,2,LQ_EDIT
154,147,38,28,28,8,False,0,0,1,2,LQ_CLOSE
3256,3248,38,1506,1506,6,False,0,0,0,2,LQ_EDIT
882,252,78,77,77,11,True,0,0,3,2,HQ
944,878,76,253,253,15,False,0,0,0,3,LQ_EDIT
835,226,69,90,90,14,True,0,0,2,3,HQ
888,853,32,134,134,4,False,0,0,1,4,HQ
326,319,24,60,60,3,False,0,0,1,1,LQ_CLOSE
542,542,47,90,90,8,False,0,0,0,5,LQ_EDIT
215,215,28,49,49,5,False,0,0,0,2,LQ_EDIT
767,746,125,138,138,23,False,0,0,3,5,LQ_CLOSE
152,141,77,25,25,15,False,0,0,1,3,LQ_CLOSE
398,135,77,66,66,16,True,0,0,2,1,LQ_CLOSE
438,438,69,87,87,14,False,0,0,0,2,LQ_EDIT
547,512,30,84,84,5,False,0,0,5,2,HQ
838,838,48,95,95,9,False,0,0,0,2,LQ_EDIT
458,352,47,57,57,9,True,0,0,4,2,HQ
4125,1212,63,632,632,9,True,0,0,11,3,HQ
464,464,46,81,81,8,False,0,0,0,2,LQ_EDIT
430,156,41,50,50,6,True,0,0,3,1,HQ
557,557,43,76,76,7,False,0,0,0,2,LQ_EDIT
118,111,51,21,21,8,False,0,0,1,2,HQ
160,140,58,23,23,11,True,0,0,1,3,HQ
480,249,64,77,77,7,True,0,0,4,4,HQ
142,142,98,23,23,15,False,0,0,0,3,LQ_EDIT
266,252,25,44,44,4,False,0,0,2,1,LQ_CLOSE
7852,254,35,1592,1592,7,True,0,0,1,1,LQ_CLOSE
561,554,76,90,90,14,False,0,0,1,1,HQ
793,749,37,77,77,7,False,2,0,0,1,LQ_EDIT
1189,202,65,84,84,11,True,0,0,2,3,HQ
2859,995,62,440,440,9,True,0,0,11,5,HQ
1024,982,63,188,188,13,False,0,0,6,5,LQ_CLOSE
132,132,92,29,29,16,False,0,0,0,1,LQ_EDIT
1004,848,48,142,142,6,True,0,0,7,3,HQ
545,355,32,80,80,5,True,0,0,2,3,HQ
373,346,43,60,60,8,True,0,0,2,3,HQ
172,158,45,34,34,9,False,0,0,2,4,LQ_CLOSE
164,159,38,30,30,8,False,0,0,0,3,LQ_EDIT
332,285,30,29,29,3,True,0,0,3,3,HQ
631,631,66,300,300,10,False,0,0,0,2,LQ_EDIT
249,249,45,29,29,8,False,0,0,0,1,LQ_EDIT
1406,1406,35,530,530,4,False,0,0,0,2,LQ_EDIT
498,498,133,168,168,27,False,0,0,0,3,LQ_EDIT
751,751,37,160,160,6,False,0,0,0,3,LQ_EDIT
309,309,78,48,48,16,False,0,0,0,4,LQ_EDIT
204,204,59,34,34,9,False,0,0,0,4,LQ_EDIT
2040,2040,103,757,757,21,False,0,0,0,2,LQ_EDIT
1337,367,28,135,135,5,True,0,0,2,5,HQ
181,174,45,26,26,7,False,0,0,1,2,HQ
530,484,44,96,96,6,True,0,0,1,4,HQ
724,444,30,118,118,4,True,0,0,3,2,HQ
2643,2643,63,1215,1215,13,False,0,0,0,4,LQ_EDIT
277,277,37,45,45,5,False,0,0,0,4,LQ_EDIT
256,150,50,25,25,7,True,0,0,3,3,HQ
594,263,83,117,117,14,True,0,0,4,4,HQ
320,285,90,40,40,14,False,0,0,5,4,HQ
964,937,41,455,455,7,False,0,0,0,1,LQ_EDIT
473,100,35,79,79,6,True,0,0,2,2,HQ
354,307,43,49,49,5,True,0,0,3,3,HQ
299,292,58,48,48,10,False,0,0,1,3,LQ_CLOSE
331,247,135,58,58,23,True,0,0,3,5,LQ_CLOSE
536,308,63,76,76,12,True,0,0,5,3,LQ_CLOSE
545,510,41,71,71,7,False,1,0,2,3,HQ
1071,1037,43,133,133,8,False,0,0,0,3,LQ_EDIT
120,120,36,24,24,7,False,0,0,0,2,LQ_EDIT
325,99,54,21,21,7,True,0,0,2,4,HQ
2676,613,36,844,844,6,True,0,0,2,5,HQ
1076,574,39,231,231,6,True,0,0,7,5,HQ
367,135,29,48,48,5,True,0,0,1,4,LQ_CLOSE
227,227,60,45,45,10,False,0,0,0,3,LQ_EDIT
2556,1760,74,337,337,12,True,2,0,10,5,HQ
2084,338,37,545,545,7,True,0,0,7,2,HQ
251,237,59,41,41,11,False,0,0,2,1,LQ_CLOSE
6355,936,81,1348,1348,15,True,0,0,5,2,HQ
863,863,23,177,177,5,False,0,0,0,1,LQ_EDIT
1584,1051,40,195,195,7,True,2,0,6,2,HQ
335,324,70,48,48,13,False,1,0,1,2,LQ_CLOSE
580,527,86,77,77,14,False,0,0,4,1,LQ_CLOSE
149,142,65,27,27,10,False,0,0,1,5,HQ
1241,345,62,325,325,10,True,0,0,2,2,LQ_CLOSE
261,70,61,32,32,10,True,0,0,2,2,HQ
179,172,28,34,34,5,False,0,0,1,2,LQ_CLOSE
3517,3447,52,913,913,10,False,0,0,1,3,LQ_EDIT
2540,2250,53,250,250,10,True,1,0,13,1,HQ
272,272,51,48,48,9,False,0,0,0,1,LQ_EDIT
9916,483,30,792,792,5,True,1,0,4,3,HQ
2334,514,53,677,677,5,True,1,0,7,5,HQ
1260,1260,55,229,229,9,False,0,0,0,5,LQ_EDIT
1039,939,38,168,168,8,True,0,0,10,2,HQ
521,228,43,75,75,7,True,0,0,5,2,LQ_CLOSE
1227,1112,62,158,158,9,True,2,0,4,3,HQ
474,460,84,95,95,15,False,0,0,2,1,HQ
869,310,103,158,158,20,True,0,0,11,1,LQ_CLOSE
1334,536,69,380,380,12,True,0,0,11,3,HQ
1356,1356,58,317,317,7,False,0,0,0,3,LQ_EDIT
875,326,87,159,159,9,True,0,0,7,2,HQ
1032,904,75,133,133,14,True,0,0,9,2,HQ
1033,551,66,164,164,11,True,0,0,8,3,HQ
9930,9930,49,3029,3029,9,False,0,0,0,3,LQ_EDIT
528,528,59,91,91,10,False,0,0,0,5,LQ_EDIT
2243,127,59,200,200,7,True,0,0,4,3,HQ
371,364,83,60,60,14,False,0,0,1,1,LQ_CLOSE
2370,2285,49,625,625,9,False,0,0,0,2,LQ_EDIT
2327,408,64,624,624,14,True,0,0,4,5,HQ
1810,319,38,316,316,5,True,0,0,6,3,HQ
428,428,29,104,104,4,False,0,0,0,2,LQ_EDIT
256,249,116,43,43,18,False,0,0,1,1,HQ
749,631,51,122,122,7,True,0,0,2,5,HQ
1972,980,46,244,244,6,True,0,0,10,4,LQ_CLOSE
1210,391,27,185,185,5,True,0,0,4,2,LQ_CLOSE
1022,1022,39,374,374,6,False,0,0,0,3,LQ_EDIT
533,533,29,137,137,6,False,0,0,0,4,LQ_EDIT
812,239,58,207,207,9,True,0,0,1,5,HQ
132,132,51,26,26,9,False,0,0,0,5,LQ_EDIT
1028,993,72,179,179,12,False,0,0,5,5,HQ
1034,568,42,132,132,6,True,0,0,7,2,HQ
654,584,44,93,93,9,True,1,0,2,5,HQ
97,83,53,14,14,9,False,0,0,2,2,LQ_CLOSE
428,414,55,79,79,9,False,0,0,2,5,HQ
795,311,52,137,137,11,True,0,0,5,5,HQ
598,598,32,62,62,7,False,0,0,0,3,LQ_EDIT
645,486,61,62,62,7,True,1,0,4,1,HQ
433,113,53,42,42,9,True,0,0,1,2,LQ_CLOSE
823,623,65,93,93,9,True,0,0,4,2,HQ
604,276,52,73,73,9,True,0,0,4,5,HQ
591,328,39,89,89,7,True,0,0,2,4,HQ
8809,603,27,716,716,4,True,0,0,8,5,HQ
373,373,68,65,65,16,False,0,0,0,2,LQ_EDIT
805,538,54,129,129,7,True,0,0,2,2,LQ_CLOSE
1198,234,45,157,157,6,True,0,0,2,3,HQ
2358,596,46,468,468,8,True,1,0,7,5,HQ
1569,376,45,257,257,8,True,0,0,4,5,LQ_CLOSE
147,140,34,27,27,8,False,0,0,1,2,LQ_CLOSE
1507,368,50,353,353,9,True,0,0,3,2,LQ_CLOSE
384,377,41,68,68,5,False,0,0,1,1,LQ_CLOSE
437,437,37,98,98,8,False,0,0,0,3,LQ_EDIT
2525,2440,38,408,408,7,False,1,0,11,3,HQ
314,296,59,35,35,11,False,1,0,2,2,HQ
3333,2916,43,378,378,8,False,6,0,8,4,HQ
2252,2252,60,39,39,13,False,0,0,0,3,LQ_EDIT
196,176,51,27,27,7,True,0,0,1,4,HQ
1636,753,39,205,205,6,True,0,0,8,3,HQ
104,97,50,19,19,9,False,0,0,1,5,HQ
319,305,68,57,57,14,False,0,0,2,2,LQ_CLOSE
2517,391,69,406,406,11,True,0,0,5,1,LQ_CLOSE
1174,1174,99,164,164,16,False,0,0,0,3,LQ_EDIT
589,306,31,122,122,4,True,0,0,1,2,HQ
1826,1826,55,715,715,11,False,0,0,0,4,LQ_EDIT
491,491,54,85,85,10,False,0,0,0,2,LQ_EDIT
488,470,30,63,63,7,False,1,0,2,2,LQ_CLOSE
1851,630,51,254,254,8,True,0,0,7,4,HQ
376,360,61,65,65,12,False,0,0,1,3,HQ
113,106,46,20,20,8,False,0,0,1,2,LQ_CLOSE
11425,709,52,2260,2260,7,True,0,0,9,3,HQ
1079,1068,41,170,170,6,False,0,0,0,3,LQ_EDIT
835,405,51,253,253,11,True,1,0,3,2,HQ
1703,795,39,210,210,8,True,0,0,5,3,HQ
384,176,51,39,39,11,True,0,0,2,1,LQ_CLOSE
362,362,56,55,55,10,False,0,0,0,2,LQ_EDIT
470,179,65,46,46,7,True,0,0,2,2,HQ
541,541,18,31,31,4,False,0,0,0,3,LQ_EDIT
462,462,47,86,86,10,False,0,0,0,1,LQ_EDIT
1758,1318,70,236,236,14,True,0,0,5,5,HQ
726,260,29,87,87,4,True,0,0,1,1,LQ_CLOSE
218,193,40,14,14,7,False,1,0,3,4,LQ_CLOSE
371,371,113,97,97,22,False,0,0,0,5,LQ_EDIT
1180,328,52,263,263,11,True,0,0,4,2,LQ_CLOSE
1078,262,32,182,182,4,True,0,0,7,3,LQ_CLOSE
680,680,66,99,99,13,False,0,0,0,3,LQ_EDIT
323,177,51,49,49,10,True,0,0,2,1,LQ_CLOSE
769,438,50,117,117,7,True,0,0,3,5,HQ
342,202,24,38,38,3,True,0,0,3,2,LQ_CLOSE
563,389,35,82,82,6,True,0,0,3,1,HQ
2034,1990,41,480,480,7,False,0,0,0,5,LQ_EDIT
1382,1241,81,140,140,9,False,2,0,7,4,HQ
291,164,44,43,43,9,True,0,0,1,2,HQ
525,328,46,59,59,8,True,0,0,4,2,HQ
1834,1641,52,312,312,8,True,0,0,7,5,LQ_CLOSE
1225,1225,46,216,216,9,False,0,0,0,2,LQ_EDIT
207,200,51,41,41,11,False,0,0,1,3,HQ
456,427,47,30,30,6,False,2,0,3,2,HQ
1217,234,55,356,356,12,True,0,0,3,1,LQ_CLOSE
811,811,46,141,141,8,False,0,0,0,3,LQ_EDIT
610,213,95,46,46,6,True,0,0,3,4,LQ_CLOSE
405,289,43,58,58,8,True,0,0,2,3,HQ
169,169,40,26,26,9,False,0,0,0,2,LQ_EDIT
1696,1696,27,24,24,5,False,0,0,0,2,LQ_EDIT
334,213,28,37,37,5,True,0,0,4,2,LQ_CLOSE
177,177,38,27,27,7,False,0,0,0,4,LQ_EDIT
1238,180,55,97,97,7,True,0,0,2,3,LQ_CLOSE
574,574,87,131,131,18,False,0,0,0,3,LQ_EDIT
631,350,83,83,83,13,True,0,0,5,2,HQ
314,314,44,56,56,6,False,0,0,0,4,LQ_EDIT
1194,638,71,140,140,10,True,0,0,5,3,HQ
228,221,72,45,45,13,False,0,0,1,2,LQ_CLOSE
272,272,75,52,52,14,False,0,0,0,4,LQ_EDIT
138,124,41,19,19,6,False,0,0,2,3,LQ_CLOSE
423,423,37,69,69,6,False,0,0,0,4,LQ_EDIT
988,988,35,259,259,6,False,0,0,0,4,LQ_EDIT
182,168,63,26,26,9,False,0,0,2,2,HQ
834,834,50,267,267,10,False,0,0,0,2,LQ_EDIT
